,loss,accuracy,val_loss,val_accuracy,lr
0,0.8095198273658752,0.5688903331756592,0.6196492910385132,0.6258503198623657,0.0005
1,0.5889878273010254,0.6811363101005554,0.5469887852668762,0.6394557952880859,0.0005
2,0.5355673432350159,0.6920949220657349,0.5145076513290405,0.6485260725021362,0.0005
3,0.5352040529251099,0.6892222762107849,0.447488397359848,0.6666666865348816,0.0005
4,0.5105171799659729,0.7298648953437805,0.6109175086021423,0.6666666865348816,0.0005
5,0.38493964076042175,0.8187041282653809,0.636047899723053,0.6326530575752258,0.0005
6,0.2855745255947113,0.885094165802002,0.26520219445228577,0.8480725884437561,0.0005
7,0.25361916422843933,0.9081817269325256,0.22104959189891815,0.9818593859672546,0.0005
8,0.19522206485271454,0.9286094307899475,0.12067766487598419,0.9773242473602295,0.0005
9,0.18591630458831787,0.9328652024269104,0.1662166714668274,0.9591836929321289,0.0005
10,0.16590037941932678,0.9398872256278992,2.17663836479187,0.6666666865348816,0.0005
11,0.22669164836406708,0.9153101444244385,0.037130095064640045,0.9954648613929749,0.0005
12,0.12870043516159058,0.9537184834480286,0.039864543825387955,0.9841269850730896,0.0005
13,0.11759490519762039,0.9586126208305359,0.029542790725827217,0.9841269850730896,0.0005
14,0.10081247985363007,0.964677095413208,0.10773864388465881,0.9659863710403442,0.0005
15,0.09296025335788727,0.9677625298500061,0.1583963930606842,0.9591836929321289,0.0005
16,0.14253772795200348,0.9559527635574341,0.01782209798693657,0.9909297227859497,0.0005
17,0.08448565006256104,0.9710607528686523,0.025020353496074677,0.9886621236801147,0.0005
18,0.08157286047935486,0.9712735414505005,0.07586437463760376,0.9682539701461792,0.0005
19,0.0729190856218338,0.9731886386871338,0.0943789929151535,0.9682539701461792,0.0005
20,0.08390111476182938,0.969039261341095,0.2611446678638458,0.9319728016853333,0.0005
21,0.0738501027226448,0.9732950329780579,0.14629709720611572,0.963718831539154,0.0005
22,0.39733457565307617,0.861687421798706,0.48662269115448,0.6666666865348816,0.0005
23,0.1086844727396965,0.9651026725769043,1.8650606870651245,0.5827664136886597,0.0005
24,0.09097335487604141,0.9674433469772339,0.0650039091706276,0.9773242473602295,0.0005
25,0.07027076184749603,0.9753165245056152,0.04806225746870041,0.9841269850730896,0.0005
26,0.06298878788948059,0.9752101302146912,0.003803747473284602,1.0,0.0005
27,0.07483625411987305,0.9713799357414246,0.020494338124990463,0.9886621236801147,0.0005
28,0.06380149722099304,0.9780827760696411,0.01654670760035515,0.9954648613929749,0.0005
29,0.18244904279708862,0.9506330490112305,0.005571815650910139,1.0,0.0005
30,0.0660499632358551,0.9755293130874634,0.0014905034331604838,1.0,0.0005
31,0.07231546193361282,0.9766996502876282,0.0016251045744866133,1.0,0.0005
32,0.060949042439460754,0.9762740731239319,0.009345940314233303,0.9954648613929749,0.0005
33,0.06810362637042999,0.9744653701782227,0.6647612452507019,0.761904776096344,0.0005
34,0.06775087863206863,0.9758484959602356,0.001392326899804175,1.0,0.0005
35,0.06889215111732483,0.9746781587600708,0.020116912201046944,0.9909297227859497,0.0005
36,0.07410046458244324,0.9757421016693115,0.015927176922559738,0.9954648613929749,0.0005
37,0.05948396399617195,0.9775508046150208,0.018433060497045517,0.9954648613929749,0.0005
38,0.05884331837296486,0.9798914790153503,0.0262614618986845,0.9909297227859497,0.0005
39,0.05518408119678497,0.9801042675971985,0.06459908187389374,0.9841269850730896,0.0005
40,0.06289581954479218,0.9782955646514893,0.0009621838107705116,1.0,0.0005
41,0.04169611260294914,0.985211193561554,0.02958741970360279,1.0,0.0005
42,0.05518658086657524,0.982338547706604,0.0009054004331119359,1.0,0.0005
43,0.05222494900226593,0.9828705191612244,0.001919534639455378,1.0,0.0005
44,0.06494814157485962,0.9797850847244263,0.004642271436750889,1.0,0.0005
45,0.040708575397729874,0.9873390793800354,0.09332743287086487,0.9818593859672546,0.0005
