,loss,accuracy,val_loss,val_accuracy,lr
0,0.8292812705039978,0.5652405023574829,0.5106696486473083,1.0,0.0005
1,0.571600615978241,0.6825245022773743,0.4230065643787384,0.6666666865348816,0.0005
2,0.5245370864868164,0.7082801461219788,0.34459611773490906,0.6689189076423645,0.0005
3,0.4851391613483429,0.7598978281021118,0.3743608891963959,0.6666666865348816,0.0005
4,0.4523969888687134,0.7778841853141785,0.39535635709762573,0.6666666865348816,0.0005
5,0.41593822836875916,0.7966156005859375,0.14308558404445648,1.0,0.0005
6,0.3776814043521881,0.8238612413406372,0.11959733068943024,1.0,0.0005
7,0.3156258463859558,0.8603661060333252,0.04379764199256897,1.0,0.0005
8,0.29266372323036194,0.8740953803062439,0.03856919705867767,1.0,0.0005
9,0.2564338743686676,0.8953810334205627,0.01931897923350334,1.0,0.0005
10,0.23203833401203156,0.908578097820282,0.018930641934275627,1.0,0.0005
11,0.20207443833351135,0.923690915107727,0.010048819705843925,1.0,0.0005
12,0.17889948189258575,0.9346530437469482,0.009881038218736649,1.0,0.0005
13,0.15334638953208923,0.9456151723861694,0.017018167302012444,1.0,0.0005
14,0.15351450443267822,0.9442315697669983,0.0023742038756608963,1.0,0.0005
15,0.11560291051864624,0.9578543901443481,0.0008977779652923346,1.0,0.0005
16,0.1095496118068695,0.9609408378601074,0.0038865169044584036,1.0,0.0005
17,0.11027955263853073,0.9628565311431885,0.0012480965815484524,1.0,0.0005
18,0.0910295769572258,0.9666879773139954,0.0008907868759706616,1.0,0.0005
19,0.11126155406236649,0.9612601399421692,0.019454946741461754,1.0,0.0005
20,0.08356793224811554,0.967539370059967,0.00043743610149249434,1.0,0.0005
21,0.08631032705307007,0.9692422151565552,0.0007480435306206346,1.0,0.0005
22,0.09013239294290543,0.9669008255004883,0.0004578179505188018,1.0,0.0005
23,0.0881933718919754,0.9672200679779053,0.0007509965216740966,1.0,0.0005
24,0.07801864296197891,0.9691358208656311,0.0007324247853830457,1.0,0.0005
25,0.0820590928196907,0.9706258177757263,0.002339156111702323,1.0,0.0005
26,0.08358998596668243,0.9703065156936646,0.00042129092616960406,1.0,0.0005
27,0.06548068672418594,0.9756278991699219,0.00033558826544322073,1.0,0.0005
28,0.07846786081790924,0.9706258177757263,0.0004360068996902555,1.0,0.0005
29,0.07309211045503616,0.9747765064239502,0.0012787466403096914,1.0,0.0005
30,0.07496856898069382,0.973392903804779,0.0004670190392062068,1.0,0.0005
31,0.06724049150943756,0.9758408069610596,0.005745432339608669,0.9977477192878723,0.0005
32,0.07036450505256653,0.9743508100509644,0.0018350313184782863,1.0,0.0005
33,0.07313432544469833,0.975095808506012,0.0014650425873696804,1.0,0.0005
34,0.06625929474830627,0.9756278991699219,0.000209808858926408,1.0,0.0005
35,0.08040935546159744,0.9738186597824097,0.0008960090344771743,1.0,0.0005
36,0.07361136376857758,0.9743508100509644,0.0004674474766943604,1.0,0.0005
37,0.06183790788054466,0.9771178960800171,0.0005582110024988651,1.0,0.0005
38,0.09076515585184097,0.9690293669700623,0.0007497088517993689,1.0,0.0005
39,0.0567127950489521,0.979140043258667,0.0012533036060631275,1.0,0.0005
40,0.07796088606119156,0.9756278991699219,0.000489703263156116,1.0,0.0005
41,0.07662271708250046,0.9719029664993286,0.010206406936049461,1.0,0.0005
42,0.061875201761722565,0.9787143468856812,0.001621452160179615,1.0,0.0005
43,0.05882374197244644,0.9789271950721741,0.00016492616850882769,1.0,0.0005
44,0.07248485088348389,0.975095808506012,0.00019292652723379433,1.0,0.0005
