,loss,accuracy,val_loss,val_accuracy,lr
0,0.829643726348877,0.5739986896514893,0.552312970161438,0.587649405002594,0.0005
1,0.544384777545929,0.6942600011825562,0.6172113418579102,0.587649405002594,0.0005
2,0.4823077321052551,0.7580852508544922,0.4238695502281189,0.587649405002594,0.0005
3,0.4119003713130951,0.8122724294662476,0.2559431195259094,0.980079710483551,0.0005
4,0.28671663999557495,0.8863782286643982,0.20761047303676605,0.9302788972854614,0.0005
5,0.24076911807060242,0.9146498441696167,0.0896170511841774,0.9701195359230042,0.0005
6,0.19256995618343353,0.931034505367279,0.03197189047932625,1.0,0.0005
7,0.16471904516220093,0.9422788619995117,0.022567294538021088,1.0,0.0005
8,0.13759540021419525,0.9530948996543884,0.050140488892793655,1.0,0.0005
9,0.11857273429632187,0.9572713375091553,0.01253707055002451,1.0,0.0005
10,0.6241856813430786,0.7400942444801331,0.24949519336223602,1.0,0.0005
11,0.43150460720062256,0.8072392344474792,0.12295860052108765,1.0,0.0005
12,0.3771153390407562,0.8337973952293396,0.07236294448375702,1.0,0.0005
13,0.3738960921764374,0.8328335881233215,0.10251741856336594,1.0,0.0005
14,0.3500002920627594,0.845255970954895,0.05143178626894951,1.0,0.0005
15,0.33224546909332275,0.8552152514457703,0.04835585877299309,1.0,0.0005
16,0.29082754254341125,0.8788819909095764,0.885689914226532,0.587649405002594,0.0005
17,0.2722097337245941,0.8899121880531311,0.027497444301843643,1.0,0.0005
18,0.23505724966526031,0.905225932598114,0.01810111291706562,1.0,0.0005
19,0.2763698995113373,0.8976226449012756,0.03324403241276741,1.0,0.0005
20,0.1944483369588852,0.9228956699371338,0.013024250976741314,1.0,0.00040000002
21,0.19081616401672363,0.9254658222198486,0.006143257953226566,1.0,0.00040000002
22,0.18028782308101654,0.9328550100326538,0.005036791320890188,1.0,0.00040000002
23,0.1795119345188141,0.9303919672966003,0.004655465483665466,1.0,0.00040000002
24,0.16959719359874725,0.9340329766273499,0.0036730198189616203,1.0,0.00040000002
25,0.16397863626480103,0.9388520121574402,0.0029444610700011253,1.0,0.00040000002
26,0.14843371510505676,0.9422788619995117,0.002333125565201044,1.0,0.00040000002
27,0.15223045647144318,0.9378882050514221,0.001201454782858491,1.0,0.00040000002
