,loss,accuracy,val_loss,val_accuracy,lr
0,0.8461068272590637,0.5507330298423767,1.118111491203308,0.5148683190345764,0.0005
1,0.5570776462554932,0.6862518787384033,0.9691935777664185,0.6006796956062317,0.0005
2,0.5119196772575378,0.7215744853019714,1.4222859144210815,0.4953271150588989,0.0005
3,0.44620439410209656,0.7774443030357361,0.8890983462333679,0.6100254654884338,0.0005
4,0.4160636067390442,0.7961445450782776,0.8290260434150696,0.6491078734397888,0.0005
5,0.3869173228740692,0.8180768489837646,0.9259967803955078,0.566694974899292,0.0005
6,0.39259690046310425,0.8135749697685242,0.8610739707946777,0.5055224895477295,0.0005
7,0.38959598541259766,0.8295047879219055,2.235572099685669,0.39507222175598145,0.0005
8,0.29086539149284363,0.8887221813201904,2.458597183227539,0.43500423431396484,0.0005
9,0.2209269404411316,0.9215052723884583,2.8214104175567627,0.4536958336830139,0.0005
10,0.5100293159484863,0.7856400609016418,1.0491591691970825,0.6023789048194885,0.0005
11,0.4070965051651001,0.8477432727813721,1.0181312561035156,0.7315208315849304,0.0005
12,0.3539109230041504,0.8697910904884338,3.7490968704223633,0.40101954340934753,0.0005
13,0.321334570646286,0.8832967877388,2.5905239582061768,0.6202208995819092,0.0005
14,0.27742061018943787,0.9022278785705566,4.913106918334961,0.3322004973888397,0.0005
15,0.2544069290161133,0.9123860001564026,4.8495659828186035,0.5836873650550842,0.00040000002
16,0.23111607134342194,0.9224287271499634,4.9947686195373535,0.5700934529304504,0.00040000002
17,0.22860579192638397,0.9212743639945984,6.819299697875977,0.420560747385025,0.00040000002
18,0.21454745531082153,0.9246219396591187,7.360065460205078,0.5607476830482483,0.00040000002
19,0.19841839373111725,0.9321251511573792,9.43307113647461,0.4137638211250305,0.00040000002
20,0.20526835322380066,0.929816484451294,6.73367166519165,0.633814811706543,0.00040000002
21,0.19194857776165009,0.9315479397773743,8.372326850891113,0.4919286370277405,0.00040000002
22,0.17743025720119476,0.9362807273864746,10.907159805297852,0.35598981380462646,0.00040000002
23,0.16775649785995483,0.9415906667709351,11.07737922668457,0.32880204916000366,0.00040000002
24,0.16726522147655487,0.9389356970787048,15.96159839630127,0.35514017939567566,0.00040000002
25,0.15864314138889313,0.9430913329124451,12.506900787353516,0.3789294958114624,0.00032000002
26,0.13696646690368652,0.9544037580490112,12.882803916931152,0.3848768174648285,0.00032000002
27,0.13788406550884247,0.9542883634567261,11.368370056152344,0.4443500339984894,0.00032000002
28,0.13829240202903748,0.9516333937644958,14.94394302368164,0.3729821443557739,0.00032000002
29,0.12765690684318542,0.953942060470581,13.309289932250977,0.3848768174648285,0.00032000002
30,0.1309344619512558,0.9570587277412415,14.614911079406738,0.3780798614025116,0.00032000002
31,0.1222536489367485,0.9559044241905212,15.286555290222168,0.3704333007335663,0.00032000002
32,0.119217649102211,0.9589056968688965,13.90208625793457,0.3729821443557739,0.00032000002
