,loss,accuracy,val_loss,val_accuracy,lr
0,0.8354488015174866,0.5579284429550171,0.590214729309082,0.6610526442527771,0.0005
1,0.5436903238296509,0.6927922964096069,0.43432340025901794,0.8526315689086914,0.0005
2,0.4758768677711487,0.7736251950263977,0.5725862979888916,0.6652631759643555,0.0005
3,0.4340139627456665,0.7991457581520081,0.6082923412322998,0.7157894968986511,0.0005
4,0.373798131942749,0.8281900882720947,0.22444415092468262,0.9115789532661438,0.0005
5,0.33795544505119324,0.8507207632064819,0.18175853788852692,0.9136841893196106,0.0005
6,0.2881075143814087,0.8756006360054016,0.28909891843795776,0.8947368264198303,0.0005
7,0.27665379643440247,0.8823277950286865,0.44375717639923096,0.87578946352005,0.0005
8,0.24428772926330566,0.896636426448822,0.9661100506782532,0.7978947162628174,0.0005
9,0.21814574301242828,0.9114789366722107,0.5149566531181335,0.88210529088974,0.0005
10,0.20535455644130707,0.9204484820365906,0.13992998003959656,0.9284210801124573,0.0005
11,0.15588021278381348,0.9399893283843994,0.5643020868301392,0.8884210586547852,0.0005
12,0.1570231318473816,0.943726658821106,0.47062739729881287,0.9052631855010986,0.0005
13,0.10491814464330673,0.9611318707466125,0.1361733227968216,0.9200000166893005,0.0005
14,0.10494199395179749,0.9650827646255493,0.23569853603839874,0.9284210801124573,0.0005
15,0.16018033027648926,0.9438334107398987,0.5715041756629944,0.8736842274665833,0.0005
16,0.09652470797300339,0.9673251509666443,0.09095294028520584,0.9473684430122375,0.0005
17,0.07741234451532364,0.971596360206604,0.3206406235694885,0.9136841893196106,0.0005
18,0.07520241290330887,0.9753336906433105,0.03727280721068382,0.9831578731536865,0.0005
19,0.07351929694414139,0.9744794368743896,0.3070618510246277,0.9242105484008789,0.0005
20,0.16350291669368744,0.9502402544021606,0.03298191726207733,0.9873684048652649,0.0005
21,0.0806470513343811,0.9749065637588501,0.031011896207928658,0.9915789365768433,0.0005
22,0.06624039262533188,0.978003203868866,0.00285269389860332,1.0,0.0005
23,0.1678900122642517,0.9497063755989075,0.05350571498274803,0.9873684048652649,0.0005
24,0.09275751560926437,0.9696743488311768,0.17177985608577728,0.9284210801124573,0.0005
25,0.12216357886791229,0.9616657495498657,1.2354415655136108,0.23157894611358643,0.0005
26,0.3124324083328247,0.8806193470954895,0.012724284082651138,1.0,0.0005
27,0.112849161028862,0.9628403782844543,0.005583352874964476,1.0,0.0005
28,0.09905056655406952,0.9676454663276672,0.1377478390932083,0.9010526537895203,0.0005
29,0.08036376535892487,0.9733048677444458,0.03410600498318672,0.9957894682884216,0.0005
30,0.08510187268257141,0.9697811007499695,0.17769549787044525,0.9347368478775024,0.0005
31,0.06940362602472305,0.9769353866577148,0.6463630199432373,0.7768421173095703,0.0005
32,0.07479521632194519,0.9741591215133667,0.013527832925319672,1.0,0.0005
33,0.07246480882167816,0.9753336906433105,0.016574399545788765,0.9936842322349548,0.00040000002
34,0.04837143048644066,0.9837693572044373,0.025670327246189117,0.9915789365768433,0.00040000002
35,0.06073524057865143,0.9805659651756287,0.03188713639974594,0.9936842322349548,0.00040000002
36,0.05663110315799713,0.9789642095565796,0.010347988456487656,1.0,0.00040000002
37,0.06759702414274216,0.979925274848938,0.02920515649020672,0.9852631688117981,0.00040000002
38,0.048203468322753906,0.9844100475311279,0.243506520986557,0.8884210586547852,0.00040000002
39,0.05530712008476257,0.9813134074211121,0.01940760388970375,0.9894737005233765,0.00040000002
40,0.0679318979382515,0.9768286347389221,0.1527995467185974,0.9326315522193909,0.00040000002
41,0.041898585855960846,0.9859049916267395,0.1483231484889984,0.9221052527427673,0.00040000002
42,0.0524277426302433,0.9827015399932861,0.02483733557164669,0.9852631688117981,0.00040000002
43,0.045293960720300674,0.9849439263343811,0.8301251530647278,0.7347368597984314,0.00032000002
44,0.04818416014313698,0.9855846166610718,0.005839865654706955,1.0,0.00032000002
45,0.034597449004650116,0.9885745048522949,0.014327079057693481,0.9915789365768433,0.00032000002
